7CBC841,"Xiamen Mage Information Technology Co.,Ltd."
7CBC846,Société de Transport de Montréal
98F9C77,ARIMA Communications Corp.
0CFE5D3,"Beijing WayClouds Technology Co., Ltd."
98F9C7A,MSB Elektronik und Gerätebau GmbH
6C5C3DB,Reconova Technologies
6C5C3DD,"Syowatsusinkougyo Co.,Ltd."
6C5C3DA,krtkl inc.
244E7BD,Private
1CFD086,A&B Technology
6C5C3DC,choyang powertech
6C5C3D7,"SOUNDKING ELECTRONICS&SOUND CO., LTD."
1CFD085,"Beijing Hengxin Rainbow Information Technology Co.,Ltd"
A83FA1B,Exel s.r.l. unipersonale
A83FA13,"Guangzhou Tupu Internet Technology Co., Ltd."
3C6A2C2,"Bosch Automotive Products (Suzhou) Co., Ltd."
3C6A2CB,"Phytium Technology Co., Ltd."
3C6A2C5,"Qingdao iGuan Technology Co., Ltd."
A83FA14,"Zhejiang Wellsun Intelligent Technology Co.,Ltd."
A83FA1D,"Shenzhen BIO I/E Co.,Ltd"
0055DAF,Private
300A607,Newtons4th Ltd
A4ED43E,TOEC TECHNOLOGY CO.，LTD.
A4ED433,"Dongguan Mingji Electronics technology Group Co., Ltd."
A4ED43C,leakSMART
A4ED431,INGELABS S.L.
A02833C,Kalray S.A.
8489EC7,"BYDA Co. Ltd., "
8489ECC,SHINKAWA LTD.
9CF6DDA,AVI Pty Ltd
3009F94,Punkt Tronics AG
C083596,Beijing Cloud Fly Technology Development Co.Ltd
9CF6DD4,Capital Engineering & Research Incorporation Ltd.
9CF6DD7,"KXT Technology Co., Ltd."
C08359D,Gardner Denver Thomas GmbH
04C3E6D,Amiosec Ltd
04C3E64,Innovusion Inc.
04C3E68,SLOC GmbH
B44BD61,"SHENZHEN TITA INTERACTIVE TECHNOLOGY CO.,LTD"
D47C445,"LS Communication Co.,Ltd."
3C427ED,"ROBOX SMART MOTION (WUHU) CO.,LTD"
3C427EA,snap40 Ltd
D47C448,"Beijing Maystar Information Technology Co., Ltd."
A019B2E,Ahgora Sistemas SA
D47C446,"ASDA ICT Co., Ltd."
2C48355,"Scout Security, Inc."
A019B28,MIS Industrie Systeme GmbH & Co. KG
A019B22,"Beijing Deephi Intelligent Technology Co., Ltd"
2C48350,"Progress Rail Services, Inspection and Information Systems"
2C48353,Newtrax Technologies Inc
2C48351,Advanced Electronics Company Ltd
8C1CDA5,Septentrio NV
8C1CDA0,CEOS Pty Ltd
3C24F08,"Sivat Technology Co.,Ltd."
8C1CDAD,Riegl Laser Measurement Systems GmbH
8C1CDA7,K Technology Corporation
0C73EB3,"Tiinlab Acoustic Technology (Shenzhen) Co., Ltd."
0C73EBD,D-Link （Shanghai）Limited Corp.
0C73EB7,"Dinkle Enterprise Co., Ltd."
0C73EBB,Synaccess Networks
0C73EB2,"Deltapath, Inc."
0C73EBA,Pi Innovo LLC
3C24F06,Inter Action Corporation
3C24F09,Siemens AG - Siemens Deutschland Mobility
0C73EBE,"Taiwan Pulse Motion Co., Ltd."
3C24F0B,COMATIS
4865EE8,"SmartDisplayer Technology Co., Ltd."
480BB26,Annapurna labs
480BB2B,Popit Oy
885FE83,Sonnet Labs Inc.
885FE85,Hauch & Bach ApS
885FE89,Sowee
885FE87,"Red Technologies, LLC."
F041C82,"Shenzhen Medica Technology Development Co., Ltd."
F041C8C, Shanghai Think-Force Electronic Technology Co. Ltd
F041C8E,"Shenzhen Umind Technology Co., Ltd."
40A36B4,SKS-Kinkel Elektronik GmbH
301F9A3,"MICOMSOFT CO.,LTD."
301F9AA,"HUNAN CHANGSHA HENGJIAN TECHNOLDGY DEVELPMENT CO.,LTD."
88A9A76,Sieper Lüdenscheid GmbH & Co. KG
A4DA228,SolidPro Technology Corporation
DCE5337,SAN Engineering
DCE5333,ShenZhen C&D Electronics CO.Ltd.
C4FFBCB,"KAGA ELECTRONICS CO.,LTD."
9C431E4,"Wireless Environment, LLC"
9C431E1,Symfun Telecom Ltd
9C431E7,Optris GmbH
2CD141D,Private
282C022,Shenzhen emb-star technology co. LTD
F8B568B,Whizpace Pte. Ltd.
F8B5688,Maven Wireless AB
4048FD7,Cloud4Wi
4048FDC,Ecotap B.V.
4048FD6,Swarco Technology ApS
4048FD2,"MITHRAS Technology Co., LTD"
3873EA4,Light Blue Optics Ltd.
EC9F0DB,"CRRC QINGDAO SIFANG ROLLING STOCK RESEARCH INSTITUTE CO.,LTD"
3873EA5,ISTCONTROL
EC9F0DA,flexlog GmbH
34D0B89,Skytech Creations Limited
34D0B8C,Glory Mark Electronic Ltd. Taiwan Branch (B.V.I.)
34D0B84,"EQPlay Intelligent Technology(Kunshan) Co,Ltd."
AC1DDF8,"Sichuan Odot Automation System Co.,Ltd."
AC1DDF2,ConectaIP Tecnologia S.L.
34D0B8D,NTX Embedded
AC1DDF9,Solare Datensysteme GmbH
CC2237B,"Tolomatic, Inc."
741AE0E,ITS Partner (O.B.S) S.L.
CC2237E,"MANUFACTURAS Y TRANSFORMADOS AB, S.L."
741AE07,BÄR Bahnsicherung AG
741AE08,Broadcast Wireless Systems Ltd
04714B2,"Shenzhen WayOS Technology Crop., Ltd."
CC22372,Apeiron Data Systems
2C279EE,Amaryllo International Inc.
2C279E9,"octoScope, Inc."
2C279E8,Institut Dr. Foerster GmbH & Co. KG
CC2237D,"SHENZHEN HOOENERGY TECHNOLOGY CO.,LTD"
2C279E4,"Shijiazhuang King Transportation Equipment Co.,Ltd"
189BA58,"Shenzhen Tong Tai Yi information Technology Co.,Ltd"
8439BE3,"ShenZhen Fudeyu Technology co.,Ltd"
189BA53,PHINETWORKS
34298F8,"Nanjing Sandemarine Electric Co.,Ltd"
904E91D,SKODA ELECTRIC a.s.
189BA59,APANA Inc.
904E914,Wrtnode technology Inc.
34298FB,Schnick-Schnack-Systems GmbH
34298F1,"Chengdu Meross Technology Co., Ltd."
34298F6,Bellman & Symfon
34008AE,"SHENZHEN WXL ELECTRONICS CO., LTD."
34008AB,Project Engineering srl
34298FA,Virtual Trunk Pte Ltd
34298F3,"Beijing Vorx Telecommunications Co., Ltd."
34008A0,Angee Technologies Ltd.
78D8001,"Shenzhen Envicool Information Technology Co., Ltd"
78D8003,"Shenzhen Scodeno Technology Co,. Ltd."
78D800C,"Shenzhen Chenzhuo Technology Co., Ltd."
78D8008,Salunda Ltd
7CBACCE,"ALPHA TECHNOLOGIES, LLC"
7CBACCC,Flying Loft Inc.
F88A3CE,Avateq Corp.
40A36B8,"SFT Co., Ltd."
4C65A8E,High Infinity Germany
4C65A86,Nuviz Oy
F88A3CB,FARA AS
F88A3C0,ART SPA
8C147D4,"Nanjing bilian information Technology Co.,Ltd."
8C147DA,Bluemega Document & Print Services
4C65A88,"Instant Byte, S.L."
4C65A82,Orica Europe Pty Ltd & Co KG
A0C5F2D,"UnaliWear, Inc."
A0C5F29,Impulse Networks Pte Ltd
50FF994,IPC Global
A0C5F28,CoolR Group Inc
A0C5F2C,Glooko inc
F023B96,"Xiamen Jinhaode Electronic Co.,Ltd"
F023B90,Aquametro AG
F023B98,G3 TECHNOLOGIES< INC
04714BE,Gimso Mobile Ltd
F023B94,EZVIS LIMITED
60D7E30,Avalun
60D7E3A,Wilderness Labs Inc.
60D7E35,Revol Technologies inc
60D7E33,SKS Automaatio oy
08ED020,D2SLink Systems
08ED021,"Imperx, Inc"
98AAFCE,Comarch S.A. 
98AAFC9,BEAM Authentic
98AAFCC,dots Inc.
144FD7C,D&S Cable Industries (HK) Limited
144FD72,FedEx Services OTI
144FD70,Annapurna labs
F802787,BETTINI SRL
144FD78,"NPort Networks Inc.,"
144FD71,Zehnder Group AG
A411638,Dspread Technology (Beijing) Inc.
A411633,Pax
1CA0D35,"Dynamic Connect (Suzhou) Hi-Tech Electronic Co.,Ltd."
1CA0D34,NPO TELECOM JSC
1CA0D36,"Intertecno SRL ""NISUTA"""
1CA0D33,SAVELEC
40F3855,KATO ENGINEERING INC.
40F385E,BBB Inc.
8CC8F44,"ITECH Electronic Co.,ltd."
34049EE,ND SatCom GmbH
3.40E+09,"Seeiner Technology Co.,LTD"
3.40E+07,"Nanjing Mythware Information Technology Co., Ltd."
A4580FE,Finetree Communications Inc
7CCBE2B,"Easy Broadband Technology Co., Ltd."
7CCBE27,"Hangzhou Kaicom Communication Co.,Ltd"
500B91D,"Shenzhen Lucky Sonics Co .,Ltd"
A4580F5,CoAsia Microelectronics Corp.
500B91E,Shenzhen zhong ju  Fiber optical Co.Ltd
A4580F4,"Shenzhen City billion Leiden science and Technology Co., Ltd."
1CC0E14,Videri Inc.
500B91C,"Diamond Traffic Products, Inc"
7CCBE20,"Heyuan Yongyida Technology Holdings Co.,Ltd."
7CCBE23,Astrum Technologies CC
244E7B0,Tekelek Europe Ltd
7CCBE21,CeoTronics AG
244E7BA,Shenzhen AWT science &  technology limited
4CE1736,"DAIKOKU DENKI CO.,LTD."
4865EEB,EnBW Energie Baden-Württemberg AG
4865EE1,Gopod Group Limited
244E7B9,"UniMAT Automation Technology Co., Ltd."
4865EED,"Winn Technology Co.,Ltd"
4865EE3,Data Technology Inc.
4CE1738,"Nanjing Tongke Technology Development Co., LTD"
1CC0E13,"HANGZHOU SOFTEL OPTIC CO., LTD"
4CE1734,"Huizhou Dehong Technology Co., Ltd."
4CE173B,"Shanghai Ehong Technology Co.,Ltd"
AC64DDE,"DIGIBIRD TECHNOLOGY CO., LTD."
1CC0E1A,SECHERON SA
4CE1735,NewVastek
383A217,Chengdu Krosslan Technology Inc.
383A219,Skylark Wireless LLC
383A21E,"SDNware technology co.,LTD"
AC64DD3,"infypower Co., Ltd"
383A21B,Pactron
F81D781,ADTECHNO Inc.
70F8E76,Flexim Security Oy
70F8E79,"Kontech Electronics Co., Ltd"
70F8E70,SHENZHEN Xin JiuNing Electronics Co Ltd
70F8E78,Eclipse Security
F81D78C,"SHENZHUOYUE TECHNOLOGY.,LTD"
70F8E71,System Level Solutions (India) Pvt.
84E0F4A,"iSolution Technologies Co.,Ltd."
84E0F47,Dantherm
84E0F46,"Liaoning IK'SONYA Science and Technology Co., Ltd."
84E0F41,MedicusTek Inc.
84E0F48,"RAY Co.,LTD"
C0D3918,XENA SECURITY LIMITED
C0D3912,"Hofon Automation Co.,Ltd"
986D354,blossom communications corp.
C0D3913,IXON B.V.
58E8768,"Chengdu Vision-Zenith Technology Co.,Ltd"
58E876A,SHENZHEN DIGISSIN TECHNOLOGY
58E876C,KUSTOM SIGNALS INC
C0D391D,"REGULUS CO.,LTD."
F0ACD74,Sercomm Corporation.
F0ACD77,Hanju Network Technologies Co.
F0ACD78,Telefonix Incorporated
F0ACD75,PAVO TASARIM URETIM TICARET A.S.
F0ACD76,Suzhou Pairlink Network Technology
2836380,Knowles Electronics LLC
283638D,APPEAK Technology System Co.Ltd.
2836384,Dspread Technology (Beijing) Inc.
283638A,Bluekey Pty Ltd
8C192DC,"You Zhengcheng co.,ltd"
8C192D4,"Charmlink Tech(HK) Co.,Limited "
8C192D7,SRETT
8C192DB,"Abside Networks, Inc."
8C192D9,"ViaWear, Inc."
8C192D8,"Shenzhen Cylan Technology Co.,Ltd"
CCD31E9,"Siemens AG, MO MLT BG"
D0D94FD,"DUKSANMECASYS CO., LTD."
C47C8D8,GETEMED Medizin- und Informationstechnik AG
C47C8DB,"GC AUTOMATION CO,LTD"
C47C8DA,Silvus technologies inc
C47C8D4,ROBOSTAR
6891D0E,"Outstanding Technology Co., Ltd."
C47C8D3,"Watec Co., Ltd."
6891D01,Multi Alarm Zrt.
6891D09,QUANTEX
E0B6F56,POMCube Inc. 
E0B6F53,Huizhou GISUN Industrial CO. LTD
6891D05,NIPK Electron Co.
E0B6F5C,funktel GmbH
50FF992," SHENZHEN KINGVT ELECTRONICS CO.,LTD"
E0B6F58,Yuneec International（China）Co.，Ltd
986D357,"Zhejiang Hanshow Technology Co., Ltd."
50FF997,Honeywell International
7C477C8,"Shenzhen Eunicum Electric Co.,Ltd."
7C477C1,Photosynth Inc.
7C477C6,Zerosystem LTD.Co
986D356,Vitronic Dr.-Ing. Stein Bildverarbeitungssysteme GmbH
986D35D,Praesideo B.V.
7C477C0,BungBungame Inc
7C477C5,Midwest Microwave Solutions
5CF286E,"Daisen Electronic Industrial Co., Ltd."
5CF286A,Unfors Raysafe AB
38FDFE4,New Telecom Solutions LLC
38FDFE5,CaptiveAire Systems Inc.
78CA83C,"Elanview Technology Co.,Ltd"
78CA837,Beijing CarePulse Electronic Technology 
38B8EB8,CeeNex Inc
78CA838,IHM
78CA83B,"Zhejiang Science Electronic Tech Co., Ltd"
1C87745,"Xiaoxinge (Tangshan) Electronic Technology Co., Ltd."
1C8774C,New Nordic Engineering
1C88798,"Toshiba Toko Meter Systems Co., LTD."
1C87744,Weber Marking Systems GmbH
1C87747,Ing Buero Ziegler
1C8774D,CLABER SPA
1C87799,"Istria soluciones de criptografia, S. A."
1C8779A,"Hangzhou Xiaowen Intelligent Technology Co., Ltd."
1C87798,"ZHEJIANG ITENAL TECHNOLOGY CO.,LTD"
1C87791,A-GEAR COMPANY LIMITED 
8439BEB,"Shenzhen Horn Audio Co.,Ltd."
8439BE8,Diamond Products LLC
40A36BB,Amobile Intelligent Corp.
40A36B7,Pella Corporation
40A36B3,"Omnitracs, LLC"
40A36B0,Fin Robotics Inc
800A806,"Beijing Gooagoo Technical Service Co.,Ltd."
800A805,"Shenzhen Zidoo Technology Co., Ltd."
0055DAC,"Donguan WideLink Communication Technology Co.,Ltd."
0055DA7,"LUCISTECHNOLOGIES（SHANGHAI）CO.,LTD"
CC1BE05,"Earphone Connection, Ubc."
A03E6BE,"Nanjing zhanyi software technology co., LTD"
A03E6B1,"Business Support Consultant Co.,Ltd"
0055DA3,Novexx Solutions GmbH
DC4427B,"Nautilus Infotech CO., Ltd."
DC4427C,Pyrexx Technologies GmbH
DC4427A,"Shanghai Huahong Integrated Circuit Co.,Ltd"
1C21D1C,Private
C88ED11,German Pipe GmbH
1C21D11,Ognios GmbH
B0C5CA9,D&T Inc.
DC44274,Nex Technologies PTY LTD
78C2C08,"Beijing Coilabs technology co.,ltd"
78C2C0A,"Ombitron, Inc."
78C2C0D,KORF Inc.
B437D16,"Yireh Auto Tech Co.,Ltd."
B437D10,Lezyne INC USA
78C2C07,"Guangzhou Hongcai Stage Equipment co.,ltd"
B437D17,GE Power Management
74F8DB4,"WiFi Hotspots, SL"
74F8DB2,"Shenzhen Ruishi Information Technology Co.,Ltd."
74F8DB3,InnoTrans Communications
74F8DB7,"Wuhan Tianyu Information Industry Co., Ltd."
549A117,Niveo International BV
549A11E,"Beijing HTSmartech Co.,Ltd"
549A114,eTauro LLC
549A113,Royal Boon Edam International BV
549A110,"Shenzhen Excera Technology Co.,Ltd."
807B85A,"Interplan Co., Ltd."
64FB81D,Dongyang unitech.co.ltd
64FB81C,"Bridgeport Instruments, LLC"
64FB812,Seven Solutions S.L
64FB81E,"ChengDu KeChuang LongXin Sci-tech Co.,Ltd"
64FB819,hiQview Corporation
807B856,"Quickte Technology Co.,Ltd"
80E4DA4,"Beijing Yuantel Technolgy Co.,Ltd-Shenzhen Branch"
80E4DA8,"Krizer international Co,. Ltd."
80E4DAB,Nanjing LILO Technology Co. Ltd.
80E4DAC,EVER Sp. z o.o.
1CCAE3D,eSight Corporation
80E4DA3,Beijing Gaokezhongtian Technology Co Ltd
1CCAE37,Bird Home Automation GmbH
2CD1417,"XiaMen 35.com Technology Co,.Ltd."
90C6827,Cinet Inc
90C6823,Innovative Electronic Technology
90C6828,Teletek Electronics
90C6826,"Nanjing Jiexi Technologies Co., Ltd."
2C6A6F0,"Shanghai Shuncom Electronic Technology Co.,Ltd"
90C682E,"Shanghai HuRong Communication Technology Development Co., Ltd."
2C6A6FA,"Wellntel, Inc."
2CD1416,Bowei Technology Company Limited
28FD804,Digital Signal Corp
A0BB3E6,"Xiamen Kehua Hengsheng Co.,Ltd"
A0BB3E8,AutarcTech GmbH
A0BB3E9,Sandal Plc
F802782,Innodisk
F802789,"Beijing Redcdn Technology, Co., Ltd"
2C265F5,Motec GmbH
2C265FE,"Hysentel Technology Co., Ltd"
A44F293,Comsel System Ltd
0CEFAF4,Sentry360
3C39E74,University of British Columbia
3C39E71,BEWATEC Kommunikationstechnik GmbH
1007230,RippleTek Tech Ltd
B8D812D,Lam Research
D022121,AIM
B8D812C,"Yuwei Info&Tech Development Co.,Ltd"
E818631,clabsys
E818637,Siliconcube
D022128,"Shenzhen SIC Technology. Co., Ltd."
D022126,URANO INDUSTRIA DE BALANCAS E EQUIPAMENTOS LTDA
E818639,BSM Wireless Inc.
D022122,RHENAC Systems GmbH
74E14A3,emz-Hanauer GmbH & Co. KGaA
74E14A4,"open joint stock company ""YUG-SISTEMA plus"""
B8D8121,VOTEM
B8D8126,"Vonger Electronic Technology Co.,Ltd."
E4956E7,NationalchipKorea
E4956EE,Tacom Projetos Bilhetagem Inteligente ltda
E4956E3,"Shanghai DGE Co., Ltd"
E4956E4,Guang Lian Zhi Tong Technology Limited
BC66418,"Shenzhen Yaguang communication CO.,LTD"
E4956E1,Tband srl
BC6641A,EBlink
58FCDBE,Applied Device Technologies
58FCDBD,"XIAMEN LEELEN TECHNOLOGY CO.,LTD"
BC66412,Process-Electronic Sp. z o.o.
58FCDB2,Beseye Cloud Security Co. Ltd.
B01F814,"SHENZHEN YIFANG DIGITAL TECHNOLOGY CO.,LTD."
F40E119,Sterna Security
B01F81B,Rademacher Geraete-Elektronik GmbH
141FBAB,"Newings Communication CO., LTD."
F40E110,"realphone technology co.,ltd"
F40E112,Axel srl
7C70BCB,Tohan　Engineering　Corporation
141FBA3,Private
BC3400A,AURALIC LIMITED
A43BFA9,SHEN ZHEN PASUN TECH CO.LTD.
BC34006,Cameron
7C70BC3,FLEXIM GmbH
D076500,"CentrAlert, Inc."
A43BFA3,Circus World Displays Ltd
A43BFA1,"Beijing Uniwill Science and Technology Co,Ltd"
A43BFA0,"Chengdu Territory Technology Co.,Ltd"
D07650D,tecnotron elekronik gmbh
D076509,Greenwave Scientific
7419F8B,"IDEXX Laboratories, Inc"
7419F87,Heptagon Systems PTY. LTD.
7419F8C,Bach Icon ApS
4C4BF9E,Beijing AutoAi Technology co. LTD
4011752,Kanda Kogyo
4011758,"Beijing Gemotech Intelligent Technology Co., Ltd."
4011759,ADH Guardian USA
2085933,"UNILUMIN GROUP CO.,LTD"
2085936,Eilersen Electric A/S
4C4BF9B,Stored Energy Systems
2415106,SHANDONG KEHUI POWER AUTOMATION CO. LTD.
2415103,Kaiyun
DCE533A,Private
DC4427F,Private
2CD1412,IntelliLUM
9806378,"Shenzhen Y&D Electronics Information Co., Ltd"
9806376,BOEING SSG
1C21D1F,Private
D05F64D,"Shenzhen Canzone Technology Co.,Ltd."
FCA47A8,KARRY COMMUNICATION LIMITED
2C16BD0,"Beijing Jishi Huitong Technology Co., Ltd."
2C16BD2,AIMCO
2C16BD7,"SCT OPTRONICS CO., LTD"
2C16BD9,"Shanghai Walktech Information Technology Co.,Ltd."
2C16BD1,Curtiss-Wright Drive Technology
2C16BD3,Saft AB
FCA47AD,"SHENZHEN KUKU TECHNOLOGY CO.,LTD"
FCA47A9,Oberix Group Pty Ltd
8C593C1,"Future Robot Technology Co., Limited"
8C593C5,Spectranetix
8C593C8,Nanonord A/S
B4A2EB8,"SHENZHEN ZHUIFENGMA TECHNOLOGY CO., LTD"
B4A2EBD,SALZBRENNER media GmbH
D0C8578,"Nanjing Magewell Electronics Co.,Ltd"
D0C857C,Dante Security Inc.
BC9740E,B4ComTechnologies LLC
BC97406,"Shenzhen Colorwin Optical Technology Co.,Ltd"
BC9740A,"Amap Information Technology Co., Ltd"
BC9740C,LISTEC GmbH
D0C8570,"YUAN High-Tech Development Co., Ltd."
BC97409,Direct Communication Solutions
BC97404,"Wind Mobility Technology (Beijing) Co., Ltd"
1C8259E,Microtronics Engineering GmbH
6095CE2,"Q-SENTECH Co.,Ltd."
1C82598,"SHENZHEN AOA TECHNOLOGY CO.,LTD"
1C82592,Diatrend Corporation
B0FD0B7,Everynet Oy
848BCD4,Logic Supply
848BCDC,WORMIT
1C82599,"Shanghai Xiaoyan Technology Co., Ltd."
B0FD0B5,"Taian Yuqi Communication Technology Co., Ltd"
B0FD0B9,"Eagle Acoustics Manufacturing, LLC "
B0FD0B2,Vista Manufacturing
8C147D1,Private
1CCAE3F,Private
C82C2B3,RF Engineering and Energy Resource
C82C2B4,iWave Systems Tech Pvt Ltd
C82C2B5,DALCO AG
C86314A,"Optictimes Co.,Ltd"
E41E0A0,Zavod �?423
E41E0A7,Tritium Pty Ltd
CCD39DE,Shanghai tongli information technology co. LTD
E41E0A5,Aeroel srl
FCD2B69,Winglet Systems Inc.
34E1D11,SAMA NextGen PTE Limited
34E1D1C,"CREW by True Rowing, Inc."
34E1D1D,HI-TECH.ORG
FCD2B62,Soma GmbH
E44CC74,"Beijing Zhongchuangwei Nanjing Quantum Communication Technology Co., Ltd."
E44CC70,Alert Alarm AB
D47C44D,"Huaqin Telecom Technology Co.,Ltd."
4CBC988,"Shenzhen Shanling Digital Technology Development Co.,Ltd."
8CC8F47,Private
E44CC73,"JSC ""Svyaz Inginiring M"""
4CBC984,"Nemon Co., Ltd."
9802D8F,Private
D8860B2,Get SAT
E05A9F7,OMB Guitars LLC
E05A9F1,"AITEC SYSTEM CO., LTD."
C4FFBCE,viRaTec GmbH
E05A9FE,"ShenZhen Arts Changhua Intelligent Technology Co., Ltd"
38B19E4,Basalte BVBA
CCD39D2,Continental Control Systems
CCD39DC,"Hangzhou Scooper Technology Co.,Ltd."
CCD39D0,"INX CO.,LTD."
D425CC6,"Nanjing LES Information Technology Co., Ltd"
D425CCB,Veea
D425CCD,Combined Energy Technologies Pty Ltd
9C69B44,Globalcom Engineering SPA
4C917A1,Inster Tecnología y Comunicaciones SAU
4C917A7,S.I.C.E.S. srl
9C69B42,"MOZI (Shenzhen) Artificial Intelligence Technology Co., Ltd. "
9C69B43,"Appareo Systems, LLC"
6CDFFBA,"Guilin Zhishen Information TechonlogyCO.,Ltd"
6CDFFB5,Greenbird Vertriebs GmbH
0CEFAFF,Private
6CDFFBC,Toucan Systems Ltd
98F9C74,Promess GmbH
98F9C71,HighSecLabs
98F9C78,Renalsense
98F9C70,"SHENZHEN HUNTKEY ELECTRIC CO., LTD."
0CFE5D8,"CTK Contact Electronics co., Ltd."
A4580FC,Homebeaver
0CFE5DA,"Fujian Jieyu Computer Technology Co., Ltd."
6C5C3DE,Clinton Electronics Corporation
0CFE5D2,"Dspread International Co.,Limited"
6C5C3D6,"Hangzhou Netease Yanxuan Trading Co.,Ltd"
6C5C3D1,"Shenzhen Justek Technology Co., Ltd"
3C6A2C7,Homegear GmbH
1CFD087,sunweit industrial limited
1CFD080,"InSeat Solutions, LLC"
1CFD08B,guangzhou huiqun intelligent technology co. LTD
1CFD083,"Umeox Innovations Co.,Ltd"
3C6A2CE,Beijing Donghua Hongtai Polytron Technologies Inc
1CFD084,SABIK Offshore GmbH
1CFD082,HiHi Ltd
D02212F,Private
CC1BE0F,Private
300A60D,Sixth Energy Technologies Private Limited
3C6A2C0,Rio Lago Technologies  LLC
3C6A2C6,La Barrière Automatique
300A60E,Imageo s.r.o.
300A605,A9
300A600,"KAZUtechnica Co.,Ltd."
300A603,Private
74E14AF,Private
C88ED1F,Private
A028339,IMESHX CORPORATION LIMITED
A4ED439,"Heyuan intelligence technology CO.,Ltd"
A028334,Firm INFORMTEST Ltd.
A028337,Kryptus Information Security S/A
A028335,JGR Optics Inc
3009F97,Maytronics Ltd.
3009F91,"Shenzhen Sunvell Electronics Co., Ltd."
3009F9A,"Shenzhen Tencent Computer System Co., Ltd."
3009F95,VELSITEC-CLIBASE
9CF6DD8,Savari Inc
58E8760,Private
3009F96,"Beijing Mydreamplus Information Technology Co., Ltd."
3009F98,essence security
8489ECA,Newell Brands
8489ECB,EPSa Elektronik & Präzisionsbau Saalfeld GmbH
9CF6DD3,"RYEEX Technology Co.,Ltd."
9CF6DDC,"Lighting New Energy Technology Co., Ltd."
C083599,"Shenzhen Pay Device Technology Co., Ltd."
C08359E,"Cyber Sciences, Inc."
C08359C,Private
04C3E6B,Flintec UK Ltd.
C083595,"Viper Design, LLC"
C083592,Huaxin SM Optics Co. LTD.
04C3E63,"Extech Electronics Co., LTD."
04C3E65,Invasys
3C427E0,Grandway Technology (Shenzhen) Limited
04C3E69,Ekin Teknoloji San ve Tic A.S.
B44BD6E,"CHUNGHSIN INTERNATIONAL ELECTRONICS CO.,LTD."
3C427E4,Teknoware Oy
B44BD69,"Qstar Technology Co,Ltd "
D47C440,Exafore Oy
B44BD68,Arnouse Digital Devices Corp
D47C443,"OMRON SENTECH CO., LTD."
D47C441,Innoviz Technologies LTD
D47C44A,Tendzone International Pte Ltd
A019B2A,Adomi
A019B24,Osatec
A019B29,Lon Microsystems Inc.
2C48359,SureFlap Ltd
CCD31EE,"ShenZhenBoryNet Co.,LTD."
2C48352,Rheonik Messtechnik GmbH
2C4835C,Santec Corporation
2C48356,Exertus Oy
8C1CDA6,LocoLabs LLC
8C1CDAE,"Electronic Controlled Systems, Inc."
8C1CDAC,Alcidae Inc
3C24F04,Inter-Coastal Electronics
3C24F00,"SHENZHEN PINSIDA TECHNOLOGY CO.,LTD."
3C24F03,Wisycom
8C1CDA2,GEOMC
3C24F02,Laipac Technology Inc.
0C73EB9,"Beijing L&S Lancom Platform Tech. Co., Ltd. "
0C73EB1,EVERSEC TECHNOLOGY CORPORATION
0C73EB8,"Beijing Miiiw Technology Co., Ltd"
0C73EBC,"Shenzhen Samchung Video Technology Co., Ltd."
480BB2A,"XIAMEN RONGTA TECHNOLOGY CO.,LTD."
480BB27,Beijing Dragon Resources Limited.
480BB22,"Thales CETCA Avionics CO., Ltd"
885FE8D,"zhejiang yuanwang communication technolgy co.,ltd"
885FE84,"Beijing laiwei Technology  Co.,Ltd"
885FE8C,Inor Process AB
301F9AE,Shenzhen Fengliyuan Energy Conservating Technology Co. Ltd
B8D8128,Visual Productions BV
301F9A7,Triax A/S
F041C88,"POSTIUM KOREA CO., LTD."
301F9AC,Origami Group Limited
F041C80,"LINPA ACOUSTIC TECHNOLOGY CO.,LTD "
301F9A4,"NCM Supplies, Inc."
F041C85,"XI'AN MEI SHANG MEI WIRELESS TECHNOLOGY.Co., Ltd."
88A9A7B,TWK-ELEKTRONIK
88A9A7C,AndroVideo Inc.
88A9A73,Mikroelektronika
88A9A79,FlashForge Corporation
88A9A72,Honeywell spol. s.r.o. HTS CZ o.z. 
A4DA229,Malldon Technology Limited
C4FFBC6,"Shenzhen C & D Electronics Co., Ltd."
C4FFBC8,"ShenZhen ZYT Technology co., Ltd"
DCE5336,WECAN Solution Inc.
A4DA226,AURANEXT
C4FFBCD,Beijing  KDF information technology co. LTD.
C4FFBCA,Advanced Navigation
9C431E8,Wunda Group plc
9C431E9,"""CONTINENT"" Co. Ltd"
C4FFBC2,"Mobiletron Electronics Co., Ltd"
C4FFBCC,"KyongBo Electric Co., Ltd."
9C431E3,Advanced Logic Technology (ALT) sa
9C431E5,ProMOS Technologies Inc.
282C026,Lookman Electroplast Industries Ltd
282C027,Telecom and Microelectonic Industries
282C029,"Systec Intelligent Building Technology (Tianjin) Co.,Ltd."
F8B5682,"Shenzhen New-Bund Technology Co., Ltd."
F8B5689,"Beijing Wanji Techonology Co., Ltd."
282C023,Dexin Digital Technology Corp. Ltd.
9C431E6,R-S-I Elektrotechnik GmbH  CO KG
F8B568E,ZAO &quot;RADIUS Avtomatika&quot;
4048FD8,Dorel Juvenile
4048FD5,The 52nd Research Institute of China Electronic Technology Group Corporation
F8B568C,"3SI Security Systems, Inc"
F8B5687,"CloudMinds (Shenzhen) Holdings Co., Ltd"
F8B568A,SinePulse GmbH
